"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior","total Dtes Empleo_min","Cod min_mes","total Dtes Empleo_max"
201101,"2011","28122",13,"Madrid, Comunidad de",28,"Madrid","Ribatejada",63.67,6.75,14.42,9.17,6.17,18.67,8.5,0.08,6.33,9,46.08,2.17,59,"201104",69
201101,"2011","28123",13,"Madrid, Comunidad de",28,"Madrid","Rivas-Vaciamadrid",5890,367.92,1270.25,928,312.58,1657.83,1353.42,24.08,307.5,538.08,4789.92,230.42,5637,"201105",6063
201101,"2011","28124",13,"Madrid, Comunidad de",28,"Madrid","Robledillo de la Jara",7.42,0.75,2.08,0.25,0,3.08,1.25,0,0.17,0.67,6.33,0.25,6,"201101",11
201101,"2011","28125",13,"Madrid, Comunidad de",28,"Madrid","Robledo de Chavela",325.5,15.92,83.17,68.58,12,102,43.83,5.25,8,68.17,233.08,11,301,"201101",367
201101,"2011","28126",13,"Madrid, Comunidad de",28,"Madrid","Robregordo",4.17,0,1.83,0.17,0.58,1.58,0,1.17,0,0.42,2.58,0,2,"201107",7
201101,"2011","28127",13,"Madrid, Comunidad de",28,"Madrid","Rozas de Madrid, Las",5214.17,151.33,1097,1004.58,121.75,1592.92,1246.58,35.33,188.58,352.5,4521,116.75,5050,"201105",5402
201101,"2011","28128",13,"Madrid, Comunidad de",28,"Madrid","Rozas de Puerto Real",51.33,5.75,15.33,10.08,4.58,5.67,9.92,0.75,0.92,5.33,43.33,1,40,"201101",62
201101,"2011","28129",13,"Madrid, Comunidad de",28,"Madrid","San Agustín del Guadalix",934.58,39.08,238.75,164.83,31.92,295.08,164.92,6.08,72.25,77.58,754.08,24.58,904,"201101",969
201101,"2011","28130",13,"Madrid, Comunidad de",28,"Madrid","San Fernando de Henares",4162.92,278.67,979.58,683.83,243.17,1124.67,853,27.83,322.75,501.17,3174.75,136.42,4078,"201101",4294
201101,"2011","28131",13,"Madrid, Comunidad de",28,"Madrid","San Lorenzo de El Escorial",1293.17,66.75,312.42,241.75,51.33,370.17,250.75,10.33,55.83,131.33,1047.67,48,1256,"201106",1362
201101,"2011","28132",13,"Madrid, Comunidad de",28,"Madrid","San Martín de la Vega",2394.75,169.83,669.58,365.5,134.42,744.92,310.5,21.67,203.92,430.08,1594.42,144.67,2306,"201105",2528
201101,"2011","28133",13,"Madrid, Comunidad de",28,"Madrid","San Martín de Valdeiglesias",1119.17,91.83,285.17,181.67,93.33,292.08,175.08,18.08,48,254.83,767.83,30.42,1037,"201109",1219
201101,"2011","28134",13,"Madrid, Comunidad de",28,"Madrid","San Sebastián de los Reyes",6972.75,344.08,1640.92,1317,289.08,1985.75,1395.92,28,561.67,739.33,5466,177.75,6739,"201101",7148
201101,"2011","28135",13,"Madrid, Comunidad de",28,"Madrid","Santa María de la Alameda",109.5,8.67,24.5,21.67,4.92,33.58,16.17,2.83,7.42,15.92,78.42,4.92,88,"201101",127
201101,"2011","28136",13,"Madrid, Comunidad de",28,"Madrid","Santorcaz",99.42,7.67,21.33,23.75,6.17,26.42,14.08,0,12.25,15.5,66.58,5.08,90,"201107",110
201101,"2011","28137",13,"Madrid, Comunidad de",28,"Madrid","Santos de la Humosa, Los",228.08,12.08,73,33.83,11,69.17,29,0.33,27.67,23.92,163.08,13.08,206,"201106",252
201101,"2011","28138",13,"Madrid, Comunidad de",28,"Madrid","Serna del Monte, La",9.42,0,2.42,2.17,0.83,1.58,2.42,0.92,0,0.75,7.75,0,7,"201101",12
201101,"2011","28140",13,"Madrid, Comunidad de",28,"Madrid","Serranillos del Valle",330.5,19.5,68.33,53.5,29.42,97.42,62.33,1.67,41.42,44.17,231.92,11.33,286,"201101",366
201101,"2011","28141",13,"Madrid, Comunidad de",28,"Madrid","Sevilla la Nueva",798.58,48.08,209.58,122.58,31.75,256.42,130.17,3.92,68.83,126.75,575,24.08,744,"201106",843
201101,"2011","28143",13,"Madrid, Comunidad de",28,"Madrid","Somosierra",6.83,1.17,0.83,0.67,0.42,1.58,2.17,0.5,0,0.42,5.67,0.25,4,"201108",11
201101,"2011","28144",13,"Madrid, Comunidad de",28,"Madrid","Soto del Real",586.58,31.67,111.08,129.17,27.25,169.5,117.92,7.75,42,81.75,444.42,10.67,574,"201106",603
201101,"2011","28145",13,"Madrid, Comunidad de",28,"Madrid","Talamanca de Jarama",345.17,15.58,97.67,42.33,19.92,121.75,47.92,4.33,29.83,34.08,266.17,10.75,334,"201109",361
201101,"2011","28146",13,"Madrid, Comunidad de",28,"Madrid","Tielmes",297.92,26.08,92.58,53.5,30.83,70.17,24.75,8.83,53.92,54.67,150.75,29.75,270,"201107",319
201101,"2011","28147",13,"Madrid, Comunidad de",28,"Madrid","Titulcia",150.17,11.83,34.25,34.92,10.25,35.58,23.33,0.67,25,21.67,93.83,9,132,"201101",170
201101,"2011","28148",13,"Madrid, Comunidad de",28,"Madrid","Torrejón de Ardoz",15114.92,951.33,3782.58,2423,809.5,4286.83,2861.67,87.25,1845.83,1926.67,10647.92,607.25,14714,"201108",15625
201101,"2011","28149",13,"Madrid, Comunidad de",28,"Madrid","Torrejón de la Calzada",753,53.5,155.25,105.67,46.58,244.75,147.25,5.5,96.42,80.58,499.83,70.67,694,"201101",799
201101,"2011","28150",13,"Madrid, Comunidad de",28,"Madrid","Torrejón de Velasco",400.08,27.17,76.25,59,27.25,132.5,77.92,3.42,50.17,49.17,266.67,30.67,375,"201101",421
201101,"2011","28151",13,"Madrid, Comunidad de",28,"Madrid","Torrelaguna",502,33.33,149.33,72,32.5,140.25,74.58,7.42,39.33,97.17,321.33,36.75,475,"201101",527
201101,"2011","28152",13,"Madrid, Comunidad de",28,"Madrid","Torrelodones",1056.17,39.17,187.42,244.58,31.25,291.67,262.08,3.08,62,74.75,880.08,36.25,994,"201103",1108
201101,"2011","28153",13,"Madrid, Comunidad de",28,"Madrid","Torremocha de Jarama",70,5.75,17.42,13.75,3.08,18.25,11.75,3.08,6.92,10.58,47.08,2.33,59,"201101",74
201101,"2011","28154",13,"Madrid, Comunidad de",28,"Madrid","Torres de la Alameda",955.17,61.92,228.58,159.67,53.92,306.17,144.92,10,158.5,150.83,558.25,77.58,924,"201109",986
201101,"2011","28155",13,"Madrid, Comunidad de",28,"Madrid","Valdaracete",86.25,8.58,14.5,19.08,5.92,21.67,16.5,5.08,13.08,20.25,43.25,4.58,80,"201106",96
201101,"2011","28156",13,"Madrid, Comunidad de",28,"Madrid","Valdeavero",156.42,12.58,47.75,22.42,6.92,45.42,21.33,2.25,15.5,20.83,107.58,10.25,129,"201101",175
201101,"2011","28157",13,"Madrid, Comunidad de",28,"Madrid","Valdelaguna",90,5.75,22.83,15.33,4.92,28.5,12.67,4.25,17.75,24.75,41.25,2,81,"201107",106
201101,"2011","28158",13,"Madrid, Comunidad de",28,"Madrid","Valdemanco",78.92,4.08,21.67,19.08,1.75,18.58,13.75,1.25,4.83,15.67,50.17,7,74,"201103",83
201101,"2011","28159",13,"Madrid, Comunidad de",28,"Madrid","Valdemaqueda",133.33,12.42,34.42,25.08,9,29.58,22.83,0.58,3.83,35.33,84.58,9,115,"201101",149
201101,"2011","28160",13,"Madrid, Comunidad de",28,"Madrid","Valdemorillo",935.42,46.75,246.92,180.5,35.5,258.92,166.83,7.25,56.5,123,715.75,32.92,889,"201105",993
201101,"2011","28161",13,"Madrid, Comunidad de",28,"Madrid","Valdemoro",7487.42,398.42,1769.25,855.67,406.58,2772.5,1285,32.33,739.08,879.67,5468.25,368.08,7390,"201108",7573
201101,"2011","28162",13,"Madrid, Comunidad de",28,"Madrid","Valdeolmos-Alalpardo",229.58,6.92,61.5,41.25,5.25,77.33,37.33,1.17,31.42,23.25,161.75,12,218,"201102",239
201101,"2011","28163",13,"Madrid, Comunidad de",28,"Madrid","Valdepiélagos",44.67,2.92,11.58,6.58,2.42,10.83,10.33,0.5,3.08,5.92,31.17,4,35,"201101",55
201101,"2011","28164",13,"Madrid, Comunidad de",28,"Madrid","Valdetorres de Jarama",449.92,26.75,114.17,84.42,24.33,111.92,88.33,3.42,40.5,76.08,314.08,15.83,433,"201109",470
201101,"2011","28165",13,"Madrid, Comunidad de",28,"Madrid","Valdilecha",340.92,18.67,90.17,59.83,28.58,100.75,42.92,6.33,62.42,52.08,196.92,23.17,324,"201101",368
201101,"2011","28166",13,"Madrid, Comunidad de",28,"Madrid","Valverde de Alcalá",46.42,1.83,10.92,7.67,5.25,15.92,4.83,0.67,10,3.58,29.17,3,35,"201101",51
201101,"2011","28167",13,"Madrid, Comunidad de",28,"Madrid","Velilla de San Antonio",1144.5,83.17,237.75,144.75,53.92,396.83,228.08,2.83,124.25,115.25,867.08,35.08,1086,"201104",1202
201101,"2011","28168",13,"Madrid, Comunidad de",28,"Madrid","Vellón, El",191.17,4.92,47.42,28.67,11.75,63.83,34.58,1.92,12.08,26.92,136.33,13.92,185,"201109",196
201101,"2011","28169",13,"Madrid, Comunidad de",28,"Madrid","Venturada",109.92,4.5,17.67,25.42,5.42,34.33,22.58,1,5.33,5.75,95.42,2.42,96,"201105",124
201101,"2011","28170",13,"Madrid, Comunidad de",28,"Madrid","Villaconejos",426.17,40.08,105.58,84.42,23.67,107.5,64.92,29.83,33.08,87.17,265.83,10.25,362,"201108",497
201101,"2011","28171",13,"Madrid, Comunidad de",28,"Madrid","Villa del Prado",740.75,67.75,225.42,143.67,42.75,164.5,96.67,43.5,34.58,200.67,427.42,34.58,687,"201108",808
201101,"2011","28172",13,"Madrid, Comunidad de",28,"Madrid","Villalbilla",952.83,59.58,222.92,140.08,51.25,297.17,181.83,3.08,103.42,88,682.75,75.58,903,"201101",976
201101,"2011","28173",13,"Madrid, Comunidad de",28,"Madrid","Villamanrique de Tajo",100.08,6.33,25.33,16.42,9.75,28.58,13.67,6.58,11.42,15.83,56.92,9.33,90,"201108",117
201101,"2011","28174",13,"Madrid, Comunidad de",28,"Madrid","Villamanta",245.75,23.83,62.25,41.33,14.83,69,34.5,9.17,27.92,37.67,158,13,225,"201106",270
201101,"2011","28175",13,"Madrid, Comunidad de",28,"Madrid","Villamantilla",99,2.42,24.17,14.17,5.25,41.67,11.33,1.67,4.08,13.17,76.25,3.83,80,"201101",125
201101,"2011","28176",13,"Madrid, Comunidad de",28,"Madrid","Villanueva de la Cañada",1107,55.17,263.67,228.58,40.83,312.42,206.33,6.92,43.5,116.42,912.08,28.08,1057,"201105",1155
201101,"2011","28177",13,"Madrid, Comunidad de",28,"Madrid","Villanueva del Pardillo",1178.25,38.67,311.83,188.58,34.42,426.67,178.08,8.08,42.5,145.83,955.17,26.67,1117,"201106",1243
201101,"2011","28178",13,"Madrid, Comunidad de",28,"Madrid","Villanueva de Perales",144.75,10.17,27.83,26.17,8.67,43.92,28,4.67,10.75,16.83,106.08,6.42,122,"201101",161
201101,"2011","28179",13,"Madrid, Comunidad de",28,"Madrid","Villar del Olmo",191.92,14.58,41,41,8.25,55.92,31.17,1.92,17.92,26.08,129.92,16.08,180,"201108",208
201101,"2011","28180",13,"Madrid, Comunidad de",28,"Madrid","Villarejo de Salvanés",842.25,57.83,165.58,125.5,60.92,260.5,171.92,20.33,233.33,126.67,410,51.92,770,"201109",924
201101,"2011","28181",13,"Madrid, Comunidad de",28,"Madrid","Villaviciosa de Odón",1628.08,78.08,340.75,328.75,65.42,447.42,367.67,3.75,164.25,132.33,1253.17,74.58,1544,"201104",1685
201101,"2011","28182",13,"Madrid, Comunidad de",28,"Madrid","Villavieja del Lozoya",19.92,0.5,5.67,2.5,0.33,6.5,4.42,1.33,1.5,2.42,14.5,0.17,18,"201104",22
201101,"2011","28183",13,"Madrid, Comunidad de",28,"Madrid","Zarzalejo",174.75,15.33,52.92,32.83,4.58,32.08,37,2.33,7.5,40.25,117.25,7.42,170,"201108",182
201101,"2011","28901",13,"Madrid, Comunidad de",28,"Madrid","Lozoyuela-Navas-Sieteiglesias",119.25,4.83,31.67,25.5,4.33,29.17,23.75,1.25,5.83,18.5,85.5,8.17,98,"201101",144
201101,"2011","28902",13,"Madrid, Comunidad de",28,"Madrid","Puentes Viejas",50.75,4.08,11.17,11.17,1.08,15.58,7.67,3.42,2,9.67,34.33,1.33,44,"201101",60
201101,"2011","28903",13,"Madrid, Comunidad de",28,"Madrid","Tres Cantos",2500.83,115.75,484.17,474.33,109.42,645.58,671.58,12.25,151.08,182.17,2052.33,103,2420,"201105",2598
201101,"2011","29001",1,"Andalucía",29,"Málaga","Alameda",1429.83,113.17,256.67,241,72.25,408.67,338.08,765.75,113.17,299.42,176.58,74.92,1033,"201112",1635
201101,"2011","29002",1,"Andalucía",29,"Málaga","Alcaucín",311,17.33,68.33,59,13.5,74.67,78.17,70,9.5,104,109.08,18.42,296,"201105",323
201101,"2011","29003",1,"Andalucía",29,"Málaga","Alfarnate",283.33,14.42,48.83,69.83,7.5,53.33,89.42,149.67,7.67,29.08,78.33,18.58,273,"201112",295
201101,"2011","29004",1,"Andalucía",29,"Málaga","Alfarnatejo",100.25,6.58,18.17,23.67,3.25,15.67,32.92,35.33,3.42,12.58,42.17,6.75,95,"201105",107
201101,"2011","29005",1,"Andalucía",29,"Málaga","Algarrobo",1162.17,80.67,258.17,224.33,67.92,302.25,228.83,292.83,33.83,340.17,390.42,104.92,1126,"201108",1213
201101,"2011","29006",1,"Andalucía",29,"Málaga","Algatocín",164.58,9.83,34,41.42,4.33,39,36,17.33,3.25,49.08,76.83,18.08,153,"201105",190
201101,"2011","29007",1,"Andalucía",29,"Málaga","Alhaurín de la Torre",5001.5,348.5,1161.08,766.33,256.5,1484.17,984.92,79.5,407.08,807.5,2951.92,755.5,4757,"201106",5254
201101,"2011","29008",1,"Andalucía",29,"Málaga","Alhaurín el Grande",3327.5,245.5,953.92,594.67,196.08,840.33,497,90,302.5,1224.67,1145.08,565.25,3215,"201105",3550
201101,"2011","29009",1,"Andalucía",29,"Málaga","Almáchar",589.17,32.17,134.58,142.5,22.67,130.75,126.5,220.42,10.08,255.5,83.17,20,567,"201105",609
201101,"2011","29010",1,"Andalucía",29,"Málaga","Almargen",425.42,23.42,76.75,75.17,26.75,123.33,100,190.42,23.42,38.67,136.33,36.58,395,"201101",460
201101,"2011","29011",1,"Andalucía",29,"Málaga","Almogía",778,47.08,182.17,144.08,37.25,191.67,175.75,99.83,58.58,289.75,225.25,104.58,760,"201108",798
201101,"2011","29012",1,"Andalucía",29,"Málaga","Álora",3031.25,209.08,662.58,575.25,200.75,736.5,647.08,298.67,176.33,825.42,1333.67,397.17,2888,"201105",3255
201101,"2011","29013",1,"Andalucía",29,"Málaga","Alozaina",422.33,23.17,84.92,99.5,24.17,84,106.58,54.08,35.25,91.25,188.08,53.67,366,"201105",500
201101,"2011","29014",1,"Andalucía",29,"Málaga","Alpandeire",50.5,2.25,12.92,16.75,3.17,7.5,7.92,4.25,1.08,29.17,14.92,1.08,39,"201108",61
201101,"2011","29015",1,"Andalucía",29,"Málaga","Antequera",6886.17,522.75,1414.25,1238.83,465.33,1755.25,1489.75,1239.92,708,1507.67,2759.67,670.92,6591,"201101",7113
201101,"2011","29016",1,"Andalucía",29,"Málaga","Árchez",87.5,4.83,20.33,19.5,7.17,13.33,22.33,30.42,0.67,39.75,10.5,6.17,77,"201106",96
201101,"2011","29017",1,"Andalucía",29,"Málaga","Archidona",1527.75,99.5,280.67,287.25,100.75,378.83,380.75,507.5,125.08,279.58,514.08,101.5,1334,"201101",1623
201101,"2011","29018",1,"Andalucía",29,"Málaga","Ardales",551.83,36.67,106.92,97.67,34.58,136.08,139.92,85.42,18.92,274.75,130.67,42.08,504,"201105",589
201101,"2011","29019",1,"Andalucía",29,"Málaga","Arenas",286.42,15.25,68.25,57.17,5.42,62.25,78.08,126.58,4.42,65.75,76.58,13.08,268,"201104",303
201101,"2011","29020",1,"Andalucía",29,"Málaga","Arriate",876.17,32.92,181.58,170,38.83,247.42,205.42,208.17,53.75,188,364.5,61.75,832,"201107",937
201101,"2011","29021",1,"Andalucía",29,"Málaga","Atajate",36.33,3.67,7.25,10.17,1.83,7.5,5.92,3.25,0.5,18.5,11,3.08,28,"201102",46
201101,"2011","29022",1,"Andalucía",29,"Málaga","Benadalid",44,1.67,12.33,9,0,11.75,9.25,3.33,0.17,8.58,27.83,4.08,36,"201105",51
201101,"2011","29023",1,"Andalucía",29,"Málaga","Benahavís",248.92,9.58,62.08,32.58,9.33,92,43.33,3.33,6.83,40.92,173.75,24.08,234,"201108",270
201101,"2011","29024",1,"Andalucía",29,"Málaga","Benalauría",110.08,6.08,26.08,29.33,6.25,26.25,16.08,23.25,3.5,39.33,38.17,5.83,96,"201107",118
201101,"2011","29025",1,"Andalucía",29,"Málaga","Benalmádena",8508.17,396.33,1939.58,1394.08,405.83,2509.5,1862.83,103,286,1077.58,6529.5,512.08,7645,"201108",9434
201101,"2011","29026",1,"Andalucía",29,"Málaga","Benamargosa",300.92,19.92,73.17,64.58,8.75,71.67,62.83,106.58,5.33,50.33,119.17,19.5,286,"201106",311
201101,"2011","29027",1,"Andalucía",29,"Málaga","Benamocarra",613.92,30.33,136.33,118.67,34.17,157.5,136.92,241.08,18.75,106.25,208.75,39.08,561,"201104",666
201101,"2011","29028",1,"Andalucía",29,"Málaga","Benaoján",334.25,26.5,59.5,74.58,26.33,76.92,70.42,31.75,43.17,49.5,173.58,36.25,305,"201105",359
201101,"2011","29029",1,"Andalucía",29,"Málaga","Benarrabá",114.33,7.25,26.17,23.58,5.42,26.25,25.67,24.83,1,31.58,44.58,12.33,103,"201107",129
201101,"2011","29030",1,"Andalucía",29,"Málaga","Borge, El",294.83,13.83,55.58,58,10.92,76.92,79.58,108.33,1,49.42,121.67,14.42,279,"201110",317
201101,"2011","29031",1,"Andalucía",29,"Málaga","Burgo, El",507.92,37.25,69.83,133,24.25,102.58,141,234.92,10.17,112.5,100.42,49.92,462,"201103",555
201101,"2011","29032",1,"Andalucía",29,"Málaga","Campillos",1823.25,119.67,341.33,286.5,135.67,461.5,478.58,606,132.17,216.75,722.67,145.67,1607,"201112",1911
201101,"2011","29033",1,"Andalucía",29,"Málaga","Canillas de Aceituno",315.75,17.83,65.83,82.33,14.67,64.33,70.75,82,9.83,140.58,64.17,19.17,297,"201104",325
201101,"2011","29034",1,"Andalucía",29,"Málaga","Canillas de Albaida",130.92,9.92,29.33,25.42,5.67,28.58,32,38.58,0,44.83,39.92,7.58,123,"201106",143
201101,"2011","29035",1,"Andalucía",29,"Málaga","Cañete la Real",440.75,22.58,76.83,104.42,25.5,84,127.42,157,19.92,56.17,185.08,22.58,409,"201112",463
201101,"2011","29036",1,"Andalucía",29,"Málaga","Carratraca",177.83,10.5,33.5,47.92,7.92,41.75,36.25,22.42,3.5,39,98.25,14.67,153,"201105",205
201101,"2011","29037",1,"Andalucía",29,"Málaga","Cartajima",37.75,1.92,7.17,13.67,0.92,5.42,8.67,1.75,0,18.17,16.75,1.08,33,"201102",45
201101,"2011","29038",1,"Andalucía",29,"Málaga","Cártama",4088.83,228.33,1026.58,650.42,192.67,1238,752.83,310.58,344.08,1361.83,1643.67,428.67,3956,"201106",4333
201101,"2011","29039",1,"Andalucía",29,"Málaga","Casabermeja",570.83,32.83,137.83,110.25,22.67,138,129.25,107.08,22.17,222.5,175.58,43.5,551,"201109",588
201101,"2011","29040",1,"Andalucía",29,"Málaga","Casarabonela",362.17,25,83.83,69.42,21.67,88.58,73.67,28.58,22.5,88.5,182.67,39.92,332,"201105",414
201101,"2011","29041",1,"Andalucía",29,"Málaga","Casares",551.42,32.17,142.67,104.83,28.58,153.5,89.67,19.25,54.08,162,255.67,60.42,478,"201106",607
201101,"2011","29042",1,"Andalucía",29,"Málaga","Coín",3376.75,246.17,1015.67,580.17,195.58,861.33,477.83,62.67,328.5,1204.92,1277.92,502.75,3218,"201105",3675
201101,"2011","29043",1,"Andalucía",29,"Málaga","Colmenar",659,41.83,154.25,141.67,29.75,145.25,146.25,153.92,33.17,176.25,235.67,60,650,"201103",682
201101,"2011","29044",1,"Andalucía",29,"Málaga","Comares",208.5,9.92,52.08,60.83,4.08,31.92,49.67,52.33,5.08,104.5,34.83,11.75,186,"201101",242
201101,"2011","29045",1,"Andalucía",29,"Málaga","Cómpeta",485.83,38.25,137.75,87.75,29.58,111.17,81.33,108.33,13.42,141.5,171.25,51.33,455,"201105",515
201101,"2011","29046",1,"Andalucía",29,"Málaga","Cortes de la Frontera",686.67,47.67,145.42,150.17,40.25,156.08,147.08,105.92,64.25,111.75,288.08,116.67,602,"201107",747
201101,"2011","29047",1,"Andalucía",29,"Málaga","Cuevas Bajas",306.17,15.5,52.17,63.92,22.08,77,75.5,108.75,21.5,50.17,105.75,20,243,"201112",342
201101,"2011","29048",1,"Andalucía",29,"Málaga","Cuevas del Becerro",438.33,25.75,73.75,97.17,20.08,100.17,121.42,178.25,7.92,68.33,149.58,34.25,407,"201107",468
201101,"2011","29049",1,"Andalucía",29,"Málaga","Cuevas de San Marcos",861.17,49.33,174.83,185,54.25,179.83,217.92,416.83,32.5,194.75,157.42,59.67,672,"201112",956
201101,"2011","29050",1,"Andalucía",29,"Málaga","Cútar",116.42,11.5,16.92,26.92,2.83,18.83,39.42,25.33,1.67,20,65.75,3.67,107,"201107",122
201101,"2011","29051",1,"Andalucía",29,"Málaga","Estepona",9047.33,446.33,2548.75,1723.58,380.17,2377.08,1571.42,145.17,332.92,2502,5170.25,897,8132,"201108",9738
201101,"2011","29052",1,"Andalucía",29,"Málaga","Faraján",32.83,2.17,7.08,5.25,3,4.83,10.5,4,0.42,16,7.58,4.83,28,"201112",39
201101,"2011","29053",1,"Andalucía",29,"Málaga","Frigiliana",401.42,18.17,92.83,89.33,17.75,99.58,83.75,32.75,11.83,131.92,204,20.92,342,"201107",463
201101,"2011","29054",1,"Andalucía",29,"Málaga","Fuengirola",9405.42,507.5,2361.33,1714.67,428,2412.67,1981.25,135.33,351.5,1741.08,5873.92,1303.58,8710,"201108",9917
201101,"2011","29055",1,"Andalucía",29,"Málaga","Fuente de Piedra",416.17,22.08,93.17,71.92,16.5,112.83,99.67,122.92,41.17,95.42,140.42,16.25,374,"201112",450
201101,"2011","29056",1,"Andalucía",29,"Málaga","Gaucín",214.17,15.17,63.92,48.17,14.25,40.5,32.17,15,1.5,46.92,124.25,26.5,193,"201107",231
201101,"2011","29057",1,"Andalucía",29,"Málaga","Genalguacil",75,6.33,15.67,29,1.75,6.17,16.08,19.5,3.75,6.83,40.92,4,60,"201107",85
201101,"2011","29058",1,"Andalucía",29,"Málaga","Guaro",304.42,18.08,77.42,72.83,12.83,73.75,49.5,17.25,20.75,106.42,132.75,27.25,272,"201106",347
201101,"2011","29059",1,"Andalucía",29,"Málaga","Humilladero",800.42,46.08,145.08,157.42,48.08,209.58,194.17,365,58.75,81.25,258.83,36.58,656,"201110",864
201101,"2011","29060",1,"Andalucía",29,"Málaga","Igualeja",171,8.5,31.08,33.67,8,39.17,50.58,70.92,3.25,25.75,62,9.08,161,"201105",181
201101,"2011","29061",1,"Andalucía",29,"Málaga","Istán",162.92,14.58,30,45.08,11.25,39.83,22.17,5.08,3.33,49,88.25,17.25,149,"201107",200
201101,"2011","29062",1,"Andalucía",29,"Málaga","Iznate",244.42,13.17,62.67,54.42,8.42,62.67,43.08,76.25,2.42,103.58,47.92,14.25,230,"201109",257
201101,"2011","29063",1,"Andalucía",29,"Málaga","Jimera de Líbar",52.5,4.67,9.75,14.58,2.58,10.42,10.5,3.33,2.5,9,33.67,4,44,"201104",64
201101,"2011","29064",1,"Andalucía",29,"Málaga","Jubrique",138.33,5.75,29.08,32.58,3.67,22.83,44.42,34.58,1.75,30,64.08,7.92,130,"201101",148
201101,"2011","29065",1,"Andalucía",29,"Málaga","Júzcar",23.08,3.17,8.92,2.83,0.08,4,4.08,1,0,9.67,10.08,2.33,16,"201105",33
201101,"2011","29066",1,"Andalucía",29,"Málaga","Macharaviaya",80.75,7.67,20.42,21.08,3.67,18.67,9.25,5.67,1.17,30.25,36.83,6.83,67,"201106",101
201101,"2011","29067",1,"Andalucía",29,"Málaga","Málaga",90437.08,5419.67,21650.42,15432.25,4934.5,23100.33,19899.92,1541.75,6423.17,15392.17,52309.42,14770.58,87435,"201108",93834
201101,"2011","29068",1,"Andalucía",29,"Málaga","Manilva",1556.42,56.08,487.75,321,70.92,417.42,203.25,40.17,61.75,455.92,865.17,133.42,1421,"201108",1691
201101,"2011","29069",1,"Andalucía",29,"Málaga","Marbella",18211.25,942,4569.17,3393,746.42,4824.42,3736.25,315.83,685.67,3323.17,12156.58,1730,16329,"201108",19757
201101,"2011","29070",1,"Andalucía",29,"Málaga","Mijas",9597.25,506.5,2590.42,1515.67,467.75,2813.75,1703.17,144.08,391.25,2075.67,5749.75,1236.5,8913,"201108",10392
201101,"2011","29071",1,"Andalucía",29,"Málaga","Moclinejo",250.33,15.92,66.5,40.75,7.92,78.25,41,67.33,3.25,93.75,74.58,11.42,232,"201106",275
201101,"2011","29072",1,"Andalucía",29,"Málaga","Mollina",811.33,60.67,164.08,138.33,45.83,199.58,202.83,297.33,53.58,94,311.75,54.67,674,"201112",873
201101,"2011","29073",1,"Andalucía",29,"Málaga","Monda",401,29.92,115.83,93.33,21.42,83.42,57.08,13.33,25.25,139.83,158.17,64.42,364,"201108",465
201101,"2011","29074",1,"Andalucía",29,"Málaga","Montejaque",185.83,6.75,26.5,34.42,13.67,49.42,55.08,35.75,7.92,17.75,107.33,17.08,177,"201108",198
201101,"2011","29075",1,"Andalucía",29,"Málaga","Nerja",3376.67,233.83,812.58,624,175.67,872.33,658.25,70.92,97.25,659.75,2341.67,207.08,2877,"201108",3857
201101,"2011","29076",1,"Andalucía",29,"Málaga","Ojén",398.25,19.5,133,68.33,15.75,114.67,47,5.33,15.83,95.92,250.67,30.5,361,"201108",429
